id	cleaned_text	HS	TR	AG
23514	ser cerda,envidiosa,que te vaya muy mal tu puta vida no te merecer ni el agua que beber	1	1	1
24533	y pensar que la perra desgraciada me muerte cuando trata de enseñable truco o a saltar la cuerda ; ;	0	0	0
21851	ósea si querer enseñar el culo lo hacer y eso no te concierto en un prostituta o en una puta vaya	1	0	0
23574	ser a perra tan comible tres puta yo ya a eh culpado a variar puta de letra pero se nota a tu tres especial seria rico chiquitearte y parte a beber mis meados y mis mocoso	1	1	1
22553	- mujer las progresado, solo las estado 2 hora en el teléfono por cierto quien era nada uno que se habla equivocar	1	0	0
20947	ser ser callante perra	1	1	1
21888	ser si no querer acabar en la cárcel callante la puta boca de	0	0	0
20286	quien les enseñar a los hijo fe puta a ser hijo de puta	0	0	0
23031	ser puta que te pasante de pendejo para salir a decir una sola palabra tú tres tan o más responsable de esta calamidad con tu pensamiento arcaico e irracional	0	0	0
20139	acabo de ver a una señora iguala a lapita d’alessio y dije que como omega es dar la leona dormida o noma otra señora agüera	0	0	0
23113	pues árabe en la previa casi me hijo sácere esto ya que horrible pero en el baile le dios hasta abajo como si no nubiense un mañana...	0	0	0
22233	ser callante zorra	1	1	1
21501	porque sos tan puta me tener cansada ya ojo de chivo extraviado a callante anda a buscar a memo abajo de la cama chiva degollado	1	1	1
20956	ser ser no quera empezar el año punteado pero no te merecer una chucha tonto sapo y la com rata perra culpa de	1	1	1
21241	ser ser ser ser ser ser ser ser tú tres la perra bastarda que justificar el asesinato de un patriota porque era falangista. tres una mierda secesionista y una basura marxista y te atrever a calificar	1	1	1
20621	cambio de junta directiva club activo 20-30 colon sur en club árabe	0	0	0
23730	ser a ver hijo de tu puta madre ya callante	0	0	0
23720	si te poner una polla en la cara tu primer instinto es chupalla	0	0	0
20060	a ver quien paga la factura y como se reporte el marrón de dejar inmigrante ilegal suelto por sus ciudad y que los votante no de lo haya pagar dentro de un año)...	1	0	0
21608	ser pero porque tu tres una perra con el corazón de hielo a mi me gusto el cariño humano a	1	1	1
20238	temor árabe a	0	0	0
22384	ser no tenso autoestima la re puta madre callante	0	0	0
20235	ser como que te follar a una perra y olvidar su nombre sí beber me gusto mucho tu inglés podrías enseñar un poco	1	0	1
20173	ser no nos confundamos, mucha mujer posar de víctima de acoso solo con una mirada ridícula estas se cabrón comparado con lo que sufridero las guerrillero en las faro por ejemplo	1	0	0
21523	¿habéis votadora a algún hombre del pe aunque se esperanza el partido vela por nuestro marxismo dares tu voto	0	0	0
20007	antonino caballero y como ser de mal gusto e ignorante a la vez claro que no es lo mismo acoso sexual y violación pero ha variar conducta que componer la violencia sexual	0	0	0
22302	que es una mujer encima de una vaca una vaca de dos piso	1	0	0
23876	ser ser ser callante perra hipo manera	1	1	1
23319	ser los buhonero al cual le ha dado el nombre de economía informal,en su gran mayoría son indocumentado colombiano y de otro países mucho usar la fachada para vender droga y cometer ilícito esos mismo son ahora los bachaqueros. análisis	1	0	1
21947	basta de victimizar a cacho porque es de otra época acoso y violación es lo mismo ahora y en 1970.	0	0	0
23706	ser tú tres perra y borracha	1	1	1
20699	amos flor la puta madre te lo re merecer grosa ser	0	0	0
22562	finés arraigadas callante la puta boca de una vez me hijo el mundo estafa un fu blando	0	0	0
21292	 manos aplaudiendo tono de piel medio applausos para ti ser  cañón de confeti  bola de confeti  globo muchas felicidad agüera es asombroso ver y leer todo lo que las crecido. globo  cañón de confeti  bola de confeti  cañón de confeti 	0	0	0
22070	ser eso no vale dije una virgen y tu tres una puta barata que lo se yo eh no me engañoso si eso pilla a pablo que además te agradecer el sacrificio de	1	1	1
22143	ser un niño tierra el pico de una puta vez ya entendido que tu tres el bueno de todo y que un poco mas y hasta el gato es malo saber porque en vez de inventar una historia que saber que es mentira porque no dijes la verdad temer perder se	0	0	0
22184	hijo de puta os merecéis lo peor... a asco me dis de	0	0	0
22577	ne post demanda a trampa por trato inhumano a indocumentado las bien published no estilo fe -	0	0	0
23556	acoso sexual e intento de violación a masajista en españa esto harta de que me pian un final feliz	0	0	0
22913	no a ver callante vale me caso en la puta sigua y callante amos escriba basta de dolor en el pecho	0	0	0
21562	ser ser  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  cara llorando de risa  odio los y yo másssssss jajajaja o pues a mi... callante la puta boca y escucha poder navaja	0	0	0
24588	anciano y pastoreo de la maco refugiado en la roca cristo jesús para cumplir la gran comisión de hacer discípulo	0	0	0
22862	sien miedo mercancía y de la barata como los árabes vendedor de corotos	1	0	0
21989	ser ser ser o en el de las mujerero con sus historial de acoso yo violación a cuestas que se encuentro a una señora con barba y pene en el vestuario	0	0	0
21136	cuando tu tres la única que saber hacer picota resolver y toda quien que les enseres te miente la más perra del mundo  cara llorando de risa  persona recibiendo masaje  caniche 	0	0	0
20640	pues a mi el hebreo o lo que farfullar los sionista me buena muy parecido al árabe lo digno por lo rapista que son con todo lo que este relacionar con los árabes	1	0	0
23946	me caso en la puta alférez derecha ser favorito viva ichal jackson, eterno el rey alférez tres grande nene	0	0	0
20677	como siempre las subvencionar sarán para inmigrante	1	0	1
21011	nada te pedir tu puta opinión callante al yo cuando me tan una opinión que no pedir	0	0	0
23140	ser desgraciado hijo de perra cantante panameño ojalá que un venezolano té de lo que te merecer	0	0	0
22568	ser callante es puta	1	1	1
20601	ser ser tenería que ser responsable en el caso que se les causa a sus choferes de violación y acoso	0	0	0
24769	mies de refugiado lata son víctima de violencia sexual incluso en los países de acogida vía ser	0	0	0
24292	ser ay callante no maes estas divina puta	1	1	1
20158	pedido picada árabe 3 palabra 1 corazón feliz	0	0	0
23887	y no minimizar acoso no ha que llegar al punto de una violación para hacer algo	0	0	0
22411	me parecer perfecto haber comido 13 empanada arabesco	0	0	0
21615	si no tener ni puta idea callante y si saber algo trata de discutir con esa persona lleva desde los 7 año tocado hardware y me toca la moral la gente que se creer mejor que tú y en su vida ha leído una página cuando yo he estado ayudado en una	0	0	0
21934	¿cuántas veras se río una mujer con un chiste tres receso cuando se lo cuenta cuando se lo explicar y cuando lo entender	1	0	0
20038	ser putería y perico también somo alma gemela excepto que tu tres puta desde él vientre	1	1	1
24005	no ser tan rápido cifra de inmigración buscador pega recién aparecer	0	0	0
23933	las organizaciones proponer un plan de reparto de los menos emigrante al resto de comunidad | sociedad | cadena ser este lunes se reunir la conferencia sensorial de inmigración con toda las comunidad autónoma para...	0	0	0
23414	ser ser no es una zorra tu tres un maldito mocoso y un puto	0	0	0
21337	que horrible verme así socio como te hoy a extrañar mi perra loca espera que este en un lugar mejor y tenia todo lo que merecer	1	1	1
22326	ca tu novio es agüero y le hablar en inglés  cara llorando de risa  corazón rojo 	0	0	0
24944	ser ser ay la puta madre que hermoso gesto a amor tres llorar felicidad lujo te merecer esto tanto	0	0	0
20505	horrible el tema árabe	0	0	0
23636	sacar árabe y lumbre en spotify, es un lindo día para vivir	0	0	0
20556	ser te merecer todo los regalo del mundo berenjena feliz navidad me caso en la puta	0	0	0
20701	ayer pavo agredido en barcino por los negratas, menudo discurso político antipodemos te marca siempre y menuda pinta como de entre exilio en mismo y portero discoteca....turista o no mira a ver si no forma parte de algún tipo de trama organizada o algo xdxdxd	1	0	1
20339	ser mira hydrox de los coronel se me esto infando la puta panocha ya callante un puto mes cabezabunque	0	0	0
21747	si la lucha contra el marxismo conteste en que ellas se desnudez constantemente los hombre estados de suerte sian luchador de	1	0	0
22641	"el tema árabe "" de eco y papichamp me de tanta gracia , se nota que las muchacha no tener ni noción de un puto uno y medio o torso"	0	0	0
23395	ser callante perra que que pura suerte  cara llorando fuerte  cara llorando fuerte  cara llorando fuerte  cara llorando fuerte 	1	1	1
21686	amo a mi agüero  cara sonriendo con ojos de corazón  mujer encogida de hombros tono de piel claro 	0	0	0
24924	ser tu tres putifandom porque quien no es puta no disfrutar aire	0	0	0
20585	ser ser yo crea que sí primer ejemplo de acoso sexual levantar la falda para ver enagua	0	0	0
23986	ser callante la puta madreee, envío baila flor al 13013	0	0	0
22236	la gendarmería que director a provocar son nos hijo de puta ha que bajar a este gobierno de mierda	0	0	0
23338	poderoso preguntarnos si esta forma darvinista de arriesgar la vida en los martes y en los desierto para llegar a occidente no ser la forma específica en que se lograr regular el ritmo de la emigración (...) la utopía de regulación al modo neoliberal.	0	0	0
21062	los 5 minuto de gloria de una asociación gracia a 2 ediciones del ofrecieron amplia cobertura a la contra los del salto de la de interpuesta a una asociación fantasma con conexiones	0	0	0
24580	solo me encanto provocarlo. ser su puta especial ser su niña en sus pierna ser tan dama cuando himen ser tan esencial en su vida ser su señora mi señor tacha	0	0	0
23809	me enamorar de un ayate	0	0	0
21498	si ella me quier enseñar las teta pues vale no hoy a ver nada nuevo puta si ella me quier enseñar el cerebro pues de puta madre poderoso hablar de los microorganismo del funcionamiento de las molécula a de el culo y las teta se caer mate a gira cita cerebro es eterno	1	1	1
22447	bajo tu tres de verdad ninguno de esta puta son genuina son como las luis a fecha echar en china	0	0	0
20171	esa gente insultante y condenado al asesino de diana que pero que luego le quitar importancia al acoso violación y maltrato a la mujer...	0	0	0
20413	en un descuido y los agüero esto detrás de todo esto	1	0	0
22921	yo no quedo creer que las propia mujer naturalicen una violación o acoso y lo justifiquen con que la mujer es la que “provoca”. que mente de mierda la puta madre	0	0	0
20012	detener en guatapanal motocicleta y nacional haitiano indocumentado	0	0	0
24751	incluso víreo a inmigración a jesé inicio landaluce pie cabeza e implicación europea	0	0	0
20140	ser jajjajaj callante perra , me lo hijo por otra cosa no a eso	1	1	1
24618	"para los defensor de la inmigración en chile ojo con lo que esto pasado en españa...el turista agredido por los mantecoso el golpe que me dinero que para matarme"" vía ser"	1	0	1
22277	ser callante cara de perra	1	1	1
22672	un tejazo árabe	0	0	0
22763	ser te merecer que te agarremos a patas en la zorra gargajo y combo en el hocico viejo culito ojalá no te cruce en mi camino	0	0	0
24404	ser ser ser ser la puta madre me delante callada perdida enamorada por eso quieto más quieto más quieto maaaaas...tu mirada ay ay ayer tan solo en un segundo...” son tan de este tema jajajajaj	0	0	0
23546	salma hacer no parecer una mujer que termita el acoso y permanecer callada... yo lo rubiera hecho que se arrastrar como un gusano	0	0	0
22914	ser ser por dios que puta vergüenza es esta a	0	0	0
22599	que verga que critiquen árabe xi el linde la bailar todos..	0	0	0
23886	40.000 español vivez en la calle y 2 misiones vivez en infraviviendas y chabola mientras ......el gobierno socialista y las gong de izquierda aloja a mies de inmigrante ilegal negro y musulmana en hostalero piso y hoteles....	1	0	1
20551	a mi amigo le hijo puta pero él no deja de enseñar el pito en twitter a	0	0	0
23366	ser ser jajajjaja callante hijo de puta niño de mamá ese juego nosotros los latino lo esperador con ansia	0	0	0
20971	ser pero si tú tres la primera en poner pero cuando te digno para salir perra	1	1	1
24601	esto me recordar a la señora que mi ayer en el súper enseñándole a la hija de nos 4 año a cantar que perra que perra que perra mi amiga	0	0	0
22922	final de 2017 y yo todavía no entierro cuando una mujer es puta o “trola” mujer encogida de hombros tono de piel claro medio  mujer con la mano en la frente tono de piel claro 	1	0	1
22389	ser anda a la puta a te pario quien te pensar a sos para enseñar a la militancia te la las de cobradora encima caja . en breve terminar como sanguchito bosnio	0	0	0
22304	esta noche se vale de fiesta si alguno pretender ligar con alguna mujer ya sabia el dicho sábado sabadete, un solvente y al garete	0	0	0
22257	la barcelona de la cola esta hacienda de esta ciudad una zona invisible entre moroso y delincuentes....y sigua defendido la inmigración incotrolada	1	0	1
20179	ser ser ser uno mas imbécil dirás,hasta la polla ya estafa la gente con las payasada de alpes y neymar...	0	0	0
23985	son mentís preciosa tu siempre ser mi beber tú tres mi cordita y el es mi perra  cara llorando de risa  mano haciendo el signo de cuernos tono de piel medio 	0	0	0
24556	yo no son envidioso pero te vez con el y me pongo celoso dije que tu tres la que queresa que yo nunca te acoso se que lo que hacemos, es peligroso siempre chingamos arrebato viento todo borroso	0	0	0
24910	no quedo dejar de escuchar árabe a alguien me para	0	0	0
23599	no les gusto el trabajo no obedecer órdenes, son flojo sin iniciativa y quien sueldo de mano de obra de primera un consejo váyanse a su tierra chile no los necesitar	1	0	1
20024	yo estafa claro que esta vida de trabajador inmigrante fundido máquina ira a ser difícil y es verdad es difícil navaja	0	0	0
22015	la vecina gritándole a su madre guarra guarra guarra guarra que no hacer nada guarra imbécil imbécil si te esto dividendo que te esperezo te espera gilipollas me es gilipollas, guarra guarra tenso una data de vecina fin	0	0	0
20515	ser poder no me vale esto a a su puta bola gracia por enseñarmelo, vez tus re pero para ver tus saludo me mato en tu perfil  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara sonriendo con ojos de corazón  cara lanzando un beso  cara lanzando un beso  cara lanzando un beso 	0	0	0
21662	ser que bonita frase la de hijo de puta verdad tú tres el que luchar por la igualdad de las mujer ah no te dedicar a poner travestido en las carroza anda y veto a cagar	0	0	0
23203	quieto seguir viento a  estrella brillante @ veronicamontes a en a	0	0	0
22786	ser una serie genial que habla de tabú que poco a poco dejar de serio el suicidio la violación y el acoso escolar	0	0	0
24097	ser ser que perra tres ni un perro se porta como tu no merecer ser mujer el país te repudio y te pasar la factura	1	1	1
23590	primero te perra todo bailar como si no nubiense un mañana y después escucha bien la letra de jarabe de ser	0	0	0
23791	le dije a mi hermana que el sábado me haya una choclona o empanada árabes por que me cerezo un premio por tener dos 10 en física y en biología	0	0	0
20072	alguien me pues avisar donde consigo un teclado en árabe	0	0	0
24250	su tierra tizne un 60 % para , de árabes , argentino y demás emigrante , ........mas los español que estados a la par con ellos , que rondador el 20 % la raza blanca en extinción y los payaso de cotillón ya mismo veras a vuestros hijo hacienda el rama tan catalán	1	0	0
23710	y vosotros por que abés saltado la valla de mejilla pues menos oído que era un coladero de indeseable y allá que menos ido...	1	0	1
24459	comedera a solo buscada algo de paz me despierto cada día en medio de un huracán	0	0	0
21137	vivir a la defensiva en un bello lugar....que todo podrían disfrutar árabes e israelí	0	0	0
21539	ser si eso es lo “terrorifico” del cine de horror pero cual es la gracia de las maldita tontería para eso vez una puta comedia a	0	0	0
20237	como suero árabe	0	0	0
22643	ser llegar a decir que me viola a ese árbol y te pego una piña en la cara que te a a dejar una marca de milanesa a lo bata aire	0	0	0
21814	ser ser verídico en la calle rica mi amor y uno que le pasa imbécil el de nuevo no zorra malparida a	1	1	1
24786	san antonino de fuera en 1492 el cacicazgo de higüero limitada al oeste con el río ozama. mas tarde durante las devastaciones de seria en 1606,se funda bayaguana en cuya inmigración vino hermano de guerra creador del hato de los llano que es hoy esta empobrida comunidad	0	0	0
20078	ser ser tu tres gilipollas roncero donde esto vuestra puta factoría	0	0	0
23725	ser torre ya mi la pelo de mi fallo mi pregunta es quien es la agüera que vale de espía cuando veras la película nos platicar o saludo	0	0	0
20806	ser esto es lo que os merecéis en la puta boca los de salvaje	0	0	0
22507	hoy nos ha dado mucha alegría recibir noticia de soda desde su hogar ya que llevábamos mucho tiempo sin saber de ella mucha gracia por las foto a su família. cara lanzando un beso 	0	0	0
21328	ser movimiento semen re clase	0	0	0
22748	ser tu no tres artista tu tres una puta buscador enchufado, con el perdón de las puta	1	1	1
24156	al pe y a ciudadano no les gusto que vengar los negrito indocumentado lo que les gusto es que salga los blanquinosa licenciado	0	0	0
22607	amiga querida deseo que se culpa un año de mucha felicidad y mucho aprendizaje que esas muy bendecir y gas irradiando con tu gran ser te quieto mucho feliz cumpleaños agüera hermosa abrazo ser	0	0	0
23503	hoy quieto denunciaaaaaaar a la gente puto guarra que hule a sudor y chorizo y se nube al sus dejado a tal mundo no suave no yo a	0	0	0
24743	ser callante zorra siempre inventar competencia para no hacer nada	1	1	1
24879	trampa adviento a indocumentado consecuencia entrar a el con o sin niño	0	0	0
20998	ser las mujer son pendejo aquí y en francia una cosa es el ligua y otra el acoso sexual salud	1	0	1
21036	ser (get repost) ・・・ como inmigrante campo vivienda también de una familia de inmigrante asiento la responsabilidad de alzar mi voz por los mies de persona que no pueden hacerlo…	0	0	0
24179	lavar los plato reducir el entrés les venir bien después de pensar más de 10 mi seguido tampoco para milagroso	0	0	0
24050	ser callante perra	1	1	1
24351	puto inmigrante	1	0	1
21732	ser no es contigo pendejo con quien el gran obrador debe debatir tu tres un corrupto más del sistema hijo de tu puta madre	0	0	0
20435	ser ser callante hijo de perra no son gasista tu tres de la misma calaña a quintana hijo de puta no tener moral para reclamar nada	0	0	0
24874	esto tratado de enseñable a mi hermano escribir su nombre pero es duro duro como la hermana la puta madre	0	0	0
22579	ser callante maldita zorra descerebrar puta como polla chupa polla insecto mierda degenerada maldita hija de mil puta mierda gas infierno caca espantoso cara podrida cabello de mierda mariona de mierda pedazo de puta estúpido carado mierda	1	1	1
24659	vals a publicar también ese víreo en el que canta aduana mi novia es sevillista y es una puta más	1	1	1
21836	ser ser tu tres una hdp,mala guarra diablo el ser mas vil sinvergüenza desgraciada drogadicta de mierda belenestebanm	1	1	1
24926	ser ser ser antes de inventar callante la puta boca no sabia ni que hacer ya escaecer escuela mucho	0	0	0
22795	no friega el suelo	0	0	0
20788	dios mio esto viento a persona mexicanas, chilena peruana rusa árabes gringa principalmente chino japonesa y alguno que otro tailandeses vitando sin parar esto se esta desconsolado de de	0	0	0
21609	ser ya salir este hijo de puta mala bola callante mejor y anda a decir eso en la vega a ver cagón malagueño rodilla en tierra y sigua mamado puto	0	0	0
24036	ser yo ya a la mínima me piso médica para todo cansada de tanto imbécil que como este dije que hacer mucho... mucho para su privilegio	0	0	0
21885	ser dije andrés que te calle maldita perra	1	1	1
24787	el es un caso la mujer es una zorra	1	1	1
20410	más de 600 inmigrante de origen subsahariano accedieron a territorio español a primera hora de la mañana del jueves cruzado la valla en cesta	0	0	0
22724	ayer fu a un 18 de disfraces y el que mas guita tizne del grupo se disfraz de jeque árabe	0	0	0
23402	el detente cerca de mil persona sin en distinto operativo en la provincia	0	0	0
24282	ser hijo de mil puta atorrante , 30 año de cárcel te merecer ....	0	0	0
20908	no hacer mas que confirmar que esta inmigración no a a ser productiva y nos a a costar un pastizal gente sin preparación alguna y con experiencia en violaciones y masacres.	1	0	1
20948	ser callante puta a lo menos yo tenso la custodia	1	1	1
21224	ser callante y redoma la puta serie	0	0	0
24680	yo si fuesa ser incluir en mi programa la construcción de un muro en el estrecho de gibraltar y que lo zaguán los propio subsaharianos.	1	0	0
23693	ser no tener nada que agradecer te lo merecesssss boda te amo mas zorra	0	0	0
23823	españa esto a la cabeza de países como destino para inmigrante africano por las gatas que regalo dulcería allí todo viento a por más	0	0	0
24796	callante perra quia	1	1	1
24802	ser es callante puta gorda a te hule la boca	1	1	1
22831	si dedicáramos tanto entusiasmo en deshaucios, refugiado preso político subida de luz contrato basura etc... en lugar de dedicar a pablo casado crea que nos fría un poquito mejor	0	0	0
20168	porque las mujer en las pelicular horno entera porque se creer que al final se tan a casar o algo	1	0	0
22876	a se que el hombre negro inmigrante que anda por las redel dividendo que se cagar en nuestras costumbre en nuestra cultura y en nuestras les vaya a poder decidir quien gobierna en nuestro país es ya el colmo no poderoso tolerarlo, seria terminar de hundir y romper españa	1	0	1
23905	ser ser callante a estas preso hijo de tu puta me	0	0	0
20844	con mis menos en tu culo sintiendo el recorrido de mi polla dentro de ti despacio entrado y saliendo, mis veras se	0	0	0
22371	ser ser ser sus hoy amos y como tu tres una puta te hoy a regalar un trago	1	1	1
22147	ser que los mandón a su puta tierra haber si allí son apacer de rechistar,ya esto bien de tanta tontería como	0	0	0
20730	esto hasta la polla de no poder dejar que la gente me etiqueta en cosa en fe porque tenso familiar mayor imbeciles.	0	0	0
24987	saber a quien se a tirado la pelirroja esta la muy guarra al ramón y la falda que usada se le vía todo	1	1	1
24906	"menudo cachondeo los refugiado se tan de vacaciones a sus ""peligrosos"" países con las ayuda pública que recibir"	1	0	1
20010	vos me hacer eso te pego una patada en la cara	0	0	0
21912	ser haya ay callante si aquí el que es la perra sexual de los profesa tres tú y 20 pero en la cola ojete	1	1	1
24699	todo política... no se levantar la sesión y estos hijo de puta manda a los poner que esto en la plaza y provocar violencia... 15 policía herido pero no pasa nada... si esos que esto ahí son el pueblo... dios mio el pueblo es mi vieja que se romper el lomo labrado no ellos	0	0	0
20449	uso esa perra si que me caer re mal se creer la verga y no me no tres nadie callante que a nadie le importar tu vida boba ha	1	1	1
21035	ser no vez la correa de perra para que te trata como merecer	1	1	1
21976	hoy mi plática con 2 jeque arabesco a de que zona de méxico es la fase a de aguascalientes. a y las chasis a aguascalientes también y las bombasí la gente buena y el nevada a todo de aguascalientes. entonces que hacer lo demás del país a sinceramente no lo se	0	0	0
24182	ser te merecer una mamada en el año y dejar lo abierto , puta	1	1	1
23619	no me llama friolero pinche gringo puñetazo	1	1	1
21102	alemania chulo inmigrante musulmán ya saber que es el fuerte en un país que ha claudicado. pronto levantar a tu madre a tu abuela a tu hija del autobús que ha pagador por que no tenedor sangre ya despierta españa vale upa europeo	1	0	1
23422	ser callante son lo mejor que te paso en tu puta vida	0	0	0
20507	llega el poquito más picante del condado muy enojado, ta re apilador el que se cojo a todo el patio de parado y saca el choto todo cagado acá en el barrio no quermes refugiado sub 21 son tu soldado	1	0	1
24275	sin la reconquistar no cabría españa sino al ándalus, de lengua árabe religión musulmana poligamia mujer con burla enorme analfabetismo sharia…los efecto de la reconquista son plenamente actuales. ¿entienden por que es indispensable conocer	1	0	0
24466	el juez brasileño heder giro barreta orden la suspensión de entrada de inmigrante venezolano por vía terrestre	0	0	0
21721	ser esto es una invasión africana salvamento marítimo como cooperador necesario y negus ni te cuento de que vivero nadie denuncia que tan a por inmigrante a agua marroquíes. vaya futuro tizne españa	1	0	0
23022	olé perra hijueputa ser enseñable que usted si saber	1	1	1
22542	lo triste chal nora tú tres mi mejor amiga perra desalmada ladybug  que chal nora perdón me alterar	1	1	1
20030	que divertido que considerar que una pila por estar con uno con novia es una zorra... si mal no recuerdo también te hablar metido con uno con novia no ha que hacer lo que no nos gusto que nos hagan persona haciendo el gesto de de acuerdo  persona haciendo el gesto de de acuerdo  persona haciendo el gesto de no 	0	0	0
24504	que se lo llevar a 10000 ka de la valla de cesta	0	0	0
21537	ser callante hijo de mil puta anda a la plaza a hacer quilombo raro que no estas ahí con todo tus amiguitos	0	0	0
20660	ser jajajajaja callante pinche perra gaga es perfecta o	1	1	1
23874	hola ser las saltar a la valla de es a saber si et perder de vista a	0	0	0
21020	encima cachondeo en lugar de unir todo los países que esto cansado de tanta inmigración ilegal para luchar contra soro y las magia que el manejar	0	0	0
21991	ser esto en mi pueblo la castilla profunda no todo tenedor la suerte de pueblo grande como tu zorra	1	1	1
24002	ser te lo tenia guardado a devino , zorra callada	1	1	0
21435	los último episodio de violencia ejercida por subsaharianos en cesta barcelona y salol nos demuestra que no son buena gente y que no aportar nada positivo a nuestra sociedad top patera no a la invasión	1	0	0
21230	yo tenia un folio lleno de mapa que mis hermana no usar y me quedada a mi y al que me piedra	0	0	0
22830	ser ser tu tres el pendejo que ofrecer a sacar a las víbora del pro de los pinosa entoloachado hijo de puta	0	0	0
23775	¿¡vas´te a querer camarón seco agüero el camarón seco en proveniente de nuestras costa es un alimento de gran consumo para los chiapanecos, se preparar con tomate cebolla y chile picado con un toque de limón miedo esto una exquisita botana popular	0	0	0
20506	mi papá es un hijo de puta mi mamá no se derecha una mierda así tanto año y el día que se separar me chupa un huevo lo económico porque de ahí se agarrar él lo hoy a escachar porque las víctima no tener que sentir vergüenza el victimario bebería	0	0	0
24541	a la puta cama de puta callante la boca anormal	0	0	0
21395	un día me dinero un consejo muy bueno si no las a decir nada inteligente callante la puta boca aplicároslo portal	0	0	0
23811	que se quien el dinero y los inmigrante ilegal - la que conceder 3 misiones extra a españa para atender la llegada de inmigrante vía ser	1	0	1
21840	ya no ses el puto “we” a callante puto maricón hijo de perra	0	0	0
20627	de que muria cenicienta de que a las doce el trampa se le convertir en calabaza	0	0	0
21913	toda las cosa son posible para los que creer . . . . . . .	0	0	0
22613	mi novia es hermosa hijo de perra	0	0	0
20152	aquí es la oficina de atención contra el racimo claro que sí pelele pinche indio prieto zarrapastroso ahorita lo atendemos, primero que pase el agüero	1	0	0
22884	más de 700 moromierdas ha saltado la valla de cesta ha echado cal viva y ácido sobre la guardia civil 22 agente con quemadura y abrasiones. que el imbécil y mentiroso compulsivo ser no os engañar no es una crisis humanitaria es una invasión	1	0	1
22355	ser como tú tres enorme una grande la puta ama poder dios	0	0	0
20218	jackie y de merecido estar junto la puta madre quieto romper todo	0	0	0
20145	ser veto a tomar por culo gilipollas, tu felice tenería a estar en la puta mina y callante la boca que no tener ni idea aquí en españa sigua estado la misma puta dictadura solamente que acornada con consumismo.	0	0	0
23964	ya callante puta perra me tener cansado con tus pendejadas	1	1	1
21466	ser mejor callante perra la	1	1	1
23797	ser para cenar en toluca  taco tono árabes don esteba (suadero, longaniza y cabeza ranchero del sur carne y queso	0	0	0
20779	ejemplo perfecto de como no ha que diseñar un cuestionario me lo guarda a mis alumno de de ser	0	0	0
22700	ser que te calle puta sabor de los coronel	1	1	1
21706	ser ser callante puta essstaaaa te espera	1	1	1
24575	y si dejar de alimentar la cultura de la violación y el acoso mejor uno visto la que que se le antojo	0	0	0
23471	cuando no opinar como las quien sos acosador/abusador/violador.... 80% de las denuncia de mujer victimizadas son falsa	1	0	0
20318	mi hermana esto escuchador la puta eso de guardiana de la galaxia cuando vencer estar lord a romano la esto enseñado bien	0	0	0
21354	callante madre perra culi maraca conchetumare hija de la cancela calvez que tizne las pandereta de la zorra colgado saludo cordiales. beso en el poco que te rompedor año a año en la ruca a	1	1	1
22322	ser me punto para enseñable a volar a ese hijo de puta	0	0	0
21936	si nos enseñar amor propio así como nos enseñar matemática el bullying, el acoso la baja autoestima y la segregación tan evidente no existiría. todo nos apoyaríamos y jamás nos sabotearíamos. diario twittero 	0	0	0
23175	ser ser ser mira chaval tres un puto gilipollas callante ya de una puta vez	0	0	0
20126	ser ser ay callante perra	1	1	1
24281	venezolano echado de su propio país por un cretino extranjero indocumentado títere de cuba... que bolas...	1	1	1
21768	en las última oh variar pelea callejera en cesta por parte de los último en saltar violentamente la valla y el gobierno pie respeto	1	0	0
23904	el riesgo constante de acoso y violación para las niña y adolescente emigrante y refugiada se producto en toda su trayectoria por parte de agresor que incluyente proveedor de servicio y persona que bebería protegerlas.	0	0	0
22111	ser ser ya retrato hijo de tu puta madre solo las pena en el campo no merecer estar en este equipo solo por que te ha de comer el pelón de entregador	0	0	0
20164	pero callante puta no nos menos hacer mese y ahora que me hoy me querer ver me caer mal agustina	1	1	1
23807	ser me hablar tu imbécil pongo que tendrás la hombría de mantener el insulto no zorra	0	0	0
24702	ser ser por supuesto que no todo son asilla mayoría son como el como la escoria de al lado por cierto a lo segundo en que mundo vivez de	0	0	0
20415	para todo ustedes, los que votar a este hijo de puta por odio espera que recibir lo que merezcan. porque usted son tan sorites como él	0	0	0
21347	ser navaja callante que vos tampoco te queda atrás zorra	1	1	1
24245	ya callante a la verga pos mena quieto comer en puta paz	0	0	0
21084	ser suelo pasar te tenso que enseñar uno donde 600 comentario de 700 me bien lo mismo que puta risa	0	0	0
20334	esto es lo que la onu/union europea/vaticano/comunistas/socialistas/progres/nwo llevar de áfrica a europa... dorso de mano con índice hacia abajo  dorso de mano con índice hacia abajo  dorso de mano con índice hacia abajo  un inmigrante siberiano mata y descuartizar a una joven italiana de 18 añosa	1	1	0
20186	odiar ero al mirante a un espejo recuerdo yo son ágil y atractiva tu tres una puta cerda cara radiante con ojos sonrientes  cara radiante con ojos sonrientes  cara radiante con ojos sonrientes 	1	1	1
23242	un corte en la garganta y se dejada de drama pero como es una zorra dramática...  cara con ojos en blanco  cara con ojos en blanco  cara con ojos en blanco  cara con ojos en blanco -	1	1	1
20249	ser a no callante perra que esto buscador algo para poder dormir caja	1	1	1
